100; 200; 400; 800; 1200; 1400; 1600; 1800; 2000; 2200
0,375613668;3,007414379;26,42149166;227,0001715;817,8005131;1317,420266;1983,354712;2834,718312;3915,379583;5225,035116
0,374761371;3,011358118;26,22092437;227,2373861;816,3483387;1325,631326;1985,623957;4275,745825;6909,634979;9153,653154
0,966380331;8,039766526;69,42656071;403,0571054;1469,684752;2298,006898;3459,291759;5054,165421;6905,767269;9141,880001
[0.796875]
